CLAVE SITIO,NOMBRE DEL SITIO,COLI_FEC,COT,COT_SOL,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,TEMP_AMB
OCPNO4637,RIO BALUARTE 1,24196,0.8966,0.8564,0.1347,0.0078,0.3547,0.6391,1.1363,0.7738,0.2038,0.0528,60,0.1504,4560,158,270,0.00139,0.0002,0.005,0.0003,0.0002,0.00154,35.7
OCPNO4637,RIO BALUARTE 1,1956,2.1132,1.8678,0.3202,0.0129,0.669,0.9689,1.971,1.2891,0.2488,0.0033,125,0.1804,1323.52,141.67,95,0.00139,0.0002,0.0058,0.0005,0.0002,0.00154,27.1
OCPNO4637,RIO BALUARTE 1,4884,3.931,3.281,0.168,0.006,0.025,1.022,1.221,1.19,0.114,0.019,10,0.061,37268,25,2.2,0.00139,0.0002,0.00088,0.001,0.0002,0.00154,27.5
OCPNO4637,RIO BALUARTE 1,20,5.14,4.14,0.08,0.003,0.018,0,0.101,0.08,0.09,0.02,12.5,0.11,28808,41,4,0.0018,0.00023,0.00099,0.000138,0.00036,0.00154,25.6
OCPNO4637,RIO BALUARTE 1,1842,20.498,4.968,0.145,0.002,0.112,0.931,1.19,1.076,1.076,0.025,7.5,0.048,42626.4,39.5,7.1,0.0018,0.00023,0.00099,0.00027,0.00036,0.00154,34
OCPNO4637,RIO BALUARTE 1,428,0.088,0.088,0.113,0.003,0.027,1.02,1.163,1.133,0.118,0.014,2.5,0.023,45386.4,21.5,200,0.0018,0.00023,0.00099,0.00054,0.00036,0.00154,30.4
OCPNO4637,RIO BALUARTE 1,19863,0.86,0.088,0.099,0.005,0.029,0.579,0.712,0.678,0.086,0.017,15,0.07,9944,14,7.9,0.0018,0.00023,0.00099,0.00034,0.00036,0.00154,39
OCPNO4637,RIO BALUARTE 1,288,4.209,2.695,0.209,0.005,0.209,0.437,0.86,0.646,0.133,0.039,25,0.098,7984,113.3,95,0.0018,0.00023,0.00099,0.00025,0.00036,0.00154,35
OCPNO4637,RIO BALUARTE 1,24196,2.885,1.934,0.085,0.004,0.176,0.35,0.615,0.435,0.031,0.036,15,0.105,2476.8,165,120,0.00139,0.0002,0.00088,0.0007,0.0053,0.00154,36
OCPNO4637,RIO BALUARTE 1,4611,0.088,0.088,0.089537,0.00233,0.01391,1.066463,1.17224,1.156,0.0956,0.03973,5,0.035,41920,24,8.4,0.0018,0.00023,0.00099,0.000223,0.00036,0.00154,31.5
OCPNO4637,RIO BALUARTE 1,327,0.088,0.088,0.083322,0.001266,0.009347,1.965739,2.059674,2.049061,0.12392,0.029999,13,0.049,45840,17,9.6,0.0018,0.00023,0.00099,0.000061,0.00036,0.00154,30
OCPNO4637,RIO BALUARTE 1,2613,0.088,0.088,0.044042,0.001515,0.029095,1.530506,1.605158,1.574548,0.107601,0.028059,5,0.019,6232,90,12,0.0018,0.00023,0.00099,0.000142,0.00036,0.00154,36
OCPNO4637,RIO BALUARTE 1,12997,0.8674,0.372,0.114877,0.004639,0.215607,0.30156,0.636683,0.416437,0.126766,0.056152,50,0.10094,1971.2,66,75,0.00139,0.0002,0.00088,0.000075,0.0002,0.00154,36
OCPNO4637,RIO BALUARTE 1,24196,0.088,0.088,0.109845,0.008109,0.288888,0.372843,0.779685,0.482688,0.250453,0.044176,70,0.09111,2752,98,39,0.00139,0.0002,0.0131,0.000234,0.0073,0.00154,37
OCPNO4637,RIO BALUARTE 1,8164,0.088,0.088,0.082437,0.006683,0.117062,0.651662,0.857844,0.734099,0.130519,0.029796,25,0.05857,9464,25,10,0.0018,0.00023,0.0124,0.000092,0.00036,0.00154,33
OCPNO4637M1,RIO BALUARTE 1,1670,0.088,0.088,0.024681,0.00588,0.139548,0.578519,0.748628,0.6032,0.0843,0.022968,8,0.06199,13552,5,3.5,0.0018,0.00023,0.0063,0.0001,0.00036,0.00154,29
OCPNO4637M1,RIO BALUARTE 1,521,0.088,0.088,0.097105,0.008325,0.004001,1.653295,1.762726,1.7504,0.0587,0.021923,10,0.07604,36712,32.5,7.4,0.0018,0.00023,0.00099,0.000106,0.00036,0.00154,25
OCPNO4637M1,RIO BALUARTE 1,1421,0.088,0.088,0.383352,0.001077,0.00198,1.823481,2.20989,2.206833,0.154474,0.027175,13,0.06268,44080,66.5,10,0.0018,0.00023,0.0106,0.000119,0.00036,0.00154,32
OCPNO4637M1,RIO BALUARTE 1,860,0.088,0.088,0.03734,0.00203,0.0071,1.2631,1.30957,1.30044,0.09524,0.05107,10,0.0589,40000,10,2.9,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,26
OCPNO4637M1,RIO BALUARTE 1,146,0.088,0.088,0.02,0.00205,0.01119,1.49884,1.53208,1.51884,0.09581,0.04109,3,0.0318,47040,25,9.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4637M1,RIO BALUARTE 1,97,0.088,0.088,0.47244,0.00207,0.005324,1.703178,2.183012,2.175618,0.1641,0.02432,130,0.0876,57520,69.6296,3.9,0.0018,0.00023,0.00099,0.00026,0.00036,0.00154,34
OCPNO4637M1,RIO BALUARTE 1,2247,3.208,3.066,0.07596,0.01416,0.73174,0.73517,1.55703,0.81113,0.10957,0.05381,5,0.0656,12392,11,2.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,23
OCPNO4637M1,RIO BALUARTE 1,1664,6.846,5.257,0.02622,0.00343,0.004,1.14252,1.17617,1.16874,0.10365,0.08077,25,0.0853,40640,23.5,6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,25.9
OCPNO4637M1,RIO BALUARTE 1,1421,1.866,1.792,0.07389,0.00487,0.03752,1.96516,2.08144,2.03905,0.12922,0.10968,8,0.0226,41040,25,4.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,28.9
OCPNO4637M1,RIO BALUARTE 1,52,2.911,2.664,0.07391,0.00479,0.06722,1.46204,1.60796,1.53595,0.11972,0.06633,5,0.009,52400,19,4.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,33.1
OCPNO4637M1,RIO BALUARTE 1,3076,2.741,2.335,0.15848,0.00538,0.21411,0.97058,1.34855,1.12906,0.16963,0.04594,80,0.1071,84.48,117,60,0.00139,0.0002,0.0046,0.00009,0.0002,0.00154,31.9
OCPNO4637M1,RIO BALUARTE 1,2064,8.476,6.945,0.20119,0.00428,0.22354,1.28971,1.71872,1.4909,0.17648,0.01208,50,0.1182,15840,19,6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29.6
OCPNO4637M1,RIO BALUARTE 1,1500,3.22,2.907,0.07716,0.01282,0.21271,1.14708,1.44977,1.22424,0.10759,0.04215,3,0.0596,23280,26.5,4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,26.7
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.088,0.088,0.0763,0.0063,0.0304,0.971,1.084,1.0473,0.082,0.0243,7.5,0.043,37080,20.5,1.8,0.00139,0.0002,0.00088,0.00107,0.0002,0.00154,29.5
OCPNO4638,DESEMBOCADURA RIO BALUARTE,10,1.65,1.61,0.115,0.001,0.013,0,0.129,0.115,0.081,0.021,10,0.073,30202.4,26.3,3,0.0018,0.00023,0.00099,0.00013,0.00036,0.00154,25.4
OCPNO4638,DESEMBOCADURA RIO BALUARTE,189,1.399,0.088,0.189,0.001,0.056,1.146,1.392,1.335,1.335,0.015,7.5,0.031,43320,18,2.1,0.0018,0.00023,0.00099,0.00026,0.00036,0.00154,35.1
OCPNO4638,DESEMBOCADURA RIO BALUARTE,146,0.088,0.088,0.175,0.005,0.358,1.212,1.75,1.387,0.136,0.008,7.5,0.026,44258.4,20.8,6,0.0018,0.00023,0.00099,0.00046,0.00036,0.00154,27.9
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.088,0.088,0.352,0.005,0.03,0.398,0.785,0.75,0.082,0.015,15,0.076,9805.36,12,7.5,0.0018,0.00023,0.00099,0.00037,0.00036,0.00154,37.8
OCPNO4638,DESEMBOCADURA RIO BALUARTE,6131,0.088,0.088,0.085,0.004,0.276,0.47,0.835,0.555,0.183,0.063,62.5,0.098,4800,203.3,162.5,0.0018,0.00023,0.0043,0.00055,0.0228,0.0204,35.1
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.088,0.088,0.078,0.002,0.156,0.616,0.852,0.694,0.176,0.041,15,0.111,7528,120,31,0.0018,0.00023,0.00099,0.00047,0.00036,0.00154,37
OCPNO4638,DESEMBOCADURA RIO BALUARTE,160,0.088,0.088,0.160948,0.0022,0.0266,0.935852,1.1256,1.0968,0.0719,0.029842,5,0.035,41920,8,9.5,0.0018,0.00023,0.00099,0.000198,0.00036,0.00154,32.7
OCPNO4638,DESEMBOCADURA RIO BALUARTE,75,0.088,0.088,0.038976,0.001519,0.00397,0.844409,0.888874,0.883385,0.088526,0.031172,5,0.024,45280,14,5.4,0.0018,0.00023,0.00099,0.000123,0.00036,0.00154,29
OCPNO4638,DESEMBOCADURA RIO BALUARTE,1576,0.088,0.088,0.076593,0.005,0.031711,1.446997,1.560301,1.52359,0.101052,0.024138,5,0.025,7016,31.52,6.4,0.0018,0.00023,0.00099,0.00012,0.00036,0.00154,36
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.9863,0.8674,0.107906,0.003543,0.202387,0.460685,0.774521,0.568591,0.129531,0.049808,100,0.09864,576.64,92,90,0.00139,0.0002,0.00088,0.000121,0.0002,0.00154,37
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.088,0.088,0.150796,0.007851,0.2448,0.815586,1.219033,0.966382,0.338943,0.051501,25,0.10104,8136,250,80,0.0018,0.00023,0.00099,0.000366,0.00036,0.00154,37
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.088,0.088,0.06551,0.00645,0.118245,0.890659,1.080864,0.956169,0.125634,0.028605,20,0.05138,11800,19,8.6,0.0018,0.00023,0.0127,0.0001,0.00036,0.00154,33
OCPNO4638,DESEMBOCADURA RIO BALUARTE,960,0.088,0.088,0.132219,0.00198,0.075889,1.676381,1.886469,1.8086,0.0491,0.021834,3,0.02261,43040,32,7.3,0.0018,0.00023,0.00099,0.000089,0.00036,0.00154,25
OCPNO4638,DESEMBOCADURA RIO BALUARTE,448,0.088,0.088,0.072217,0.001113,0.026555,1.915107,2.014992,1.987324,0.073093,0.026487,10,0.03391,42400,24,6.1,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,5.9472,5.3334,0.19945,0.007067,0.386409,2.035929,2.628855,2.235379,0.875154,0.071645,200,0.23016,104.32,1090,500,0.00139,0.0002,0.006,0.001128,0.007,0.0616,31
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,1.1976,1.1698,0.206681,0.003121,0.120338,0.535898,0.866038,0.742579,0.299036,0.026452,75,0.19523,536.96,52.59,66,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4638,DESEMBOCADURA RIO BALUARTE,19863,0.1693,0.1346,0.235718,0.009727,0.096116,0.082157,0.423718,0.317875,0.10997,0.027404,50,0.0822,905.6,59,44,0.00139,0.0002,0.0042,0.00009,0.0002,0.00154,33
OCPNO4638,DESEMBOCADURA RIO BALUARTE,1250,0.088,0.088,0.05359,0.00652,0.03892,1.49546,1.59449,1.54905,0.07024,0.01571,8,0.0255,33760,10,3.7,0.0018,0.00023,0.00099,0.00015,0.00036,0.00154,28
OCPNO4638,DESEMBOCADURA RIO BALUARTE,223,0.088,0.088,0.03491,0.00674,0.03481,1.1818,1.25826,1.21671,0.08447,0.04216,15,0.0418,41440,10,3.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,25
OCPNO4638,DESEMBOCADURA RIO BALUARTE,1,0.088,0.088,0.0316,0.00278,0.01086,1.3804,1.42564,1.412,0.1019,0.0258,5,0.0195,43840,36,4.7,0.0018,0.00023,0.00099,0.00008,0.00036,0.00154,26
OCPNO4638,DESEMBOCADURA RIO BALUARTE,110,0.088,0.088,0.051048,0.004205,0.022188,0.756142,0.833583,0.80719,0.03089,0.02776,13,0.0565,48320,12,2.2,0.0018,0.00023,0.00099,0.00101,0.00036,0.00154,34
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.6201,0.6201,0.3643,0.00614,0.48054,0.22211,1.07309,0.58641,0.09345,0.06576,60,0.1732,2163.2,33.5294,21,0.00139,0.0002,0.00088,0.00046,0.0002,0.00154,33
OCPNO4638,DESEMBOCADURA RIO BALUARTE,24196,0.088,0.088,0.0145,0.00407,0.17219,0.56051,0.75127,0.57501,0.12254,0.00744,50,0.1223,2694.4,115,70,0.00139,0.0002,0.00088,0.00004,0.0002,0.00154,31
OCPNO4638,DESEMBOCADURA RIO BALUARTE,521,3.842,3.713,0.09803,0.01471,0.65428,0.79081,1.55783,0.88884,0.08076,0.03716,5,0.0652,27840,20.5,3.2,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,21
OCPNO4638,DESEMBOCADURA RIO BALUARTE,134,2.178,1.859,0.04519,0.00927,0.0376,0.9535,1.04556,0.99869,0.0799,0.08583,3,0.0534,40640,10.5,5.5,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,26.2
OCPNO4638,DESEMBOCADURA RIO BALUARTE,284,1.275,1.137,0.0702,0.00811,0.04929,1.82264,1.95024,1.89284,0.11385,0.10025,5,0.041,38880,18,3.2,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,28.6
OCPNO4638,DESEMBOCADURA RIO BALUARTE,10,1.938,1.879,0.1021,0.00609,0.05532,1.28037,1.44388,1.38247,0.08958,0.06322,5,0.009,49040,11.5,2.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,32.8
OCPNO4638,DESEMBOCADURA RIO BALUARTE,4790,2.703,1.924,0.14521,0.00658,0.24777,0.41231,0.81187,0.55752,0.10648,0.04522,100,0.1038,179.84,50,40,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31.6
OCPNO4638,DESEMBOCADURA RIO BALUARTE,644,10.75,9.407,0.08607,0.00966,0.28759,2.09501,2.47833,2.18108,0.22729,0.04549,40,0.0945,42480,27.5,6.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29.7
OCPNO4638,DESEMBOCADURA RIO BALUARTE,10,1.822,1.816,0.02393,0.00365,0.02104,2.28872,2.33734,2.31265,0.06332,0.02008,5,0.0417,44080,30,3.3,0.0018,0.00023,0.0013,0.0001,0.00036,0.00154,26.8
OCPNO4639W1,MARISMAS NACIONALES 12,24196,0.088,0.088,0.003,0.0036,0.0107,1.9637,1.981,1.9667,0.22201,0.0152,30,0.171,9848,84.29,25,0.00139,0.0002,0.00088,0.00094,0.0002,0.00154,30.2
OCPNO4639W1,MARISMAS NACIONALES 12,10,17.88,14.91,0.028,0.002,0.015,0.954,0.999,0.982,0.14,0.02,75,0.18,42008,288.6,90,0.00139,0.0002,0.00088,0.000193,0.0002,0.00154,28.3
OCPNO4639W1,MARISMAS NACIONALES 12,12033,0.088,0.088,0.087,0.001,0.009,1.528,1.625,1.615,0.166,0.025,10,0.043,43564.8,162,100,0.00139,0.0002,0.00088,0.00053,0.0002,0.00154,41.5
OCPNO4639W1,MARISMAS NACIONALES 12,2143,23.704,8.629,0.079,0.001,0.022,1.955,2.057,2.034,0.191,0.017,50,0.19,47360,85,26,0.00139,0.0002,0.00088,0.00028,0.0002,0.00154,36
OCPNO4639W1,MARISMAS NACIONALES 12,24196,2.512,1.87,0.089,0.002,0.042,0.683,0.816,0.772,0.081,0.01,12.5,0.141,11901.6,33.8,16,0.00139,0.0002,0.00088,0.00534,0.0002,0.00154,34.5
OCPNO4639W1,MARISMAS NACIONALES 12,12033,13.974,4.923,0.054477,0.0026,0.0244,1.488165,1.569642,1.542642,0.22829,0.013,10,0.066,38480,210,140,0.0018,0.00023,0.00099,0.000256,0.00036,0.00154,31.5
OCPNO4639W1,MARISMAS NACIONALES 12,7270,0.088,0.088,0.057113,0.006137,0.004125,2.385843,2.453218,2.442956,0.210025,0.048964,13,0.092,61600,260.38,34,0.0018,0.00023,0.00099,0.000101,0.00036,0.00154,34
OCPNO4639W1,MARISMAS NACIONALES 12,6867,0.088,0.088,0.054421,0.00129,0.100248,2.195549,2.351508,2.24997,0.248595,0.025896,40,0.245,56080,98,25,0.0018,0.00023,0.00099,0.00029,0.00036,0.00154,34
OCPNO4639W1,MARISMAS NACIONALES 12,10462,0.088,0.088,0.125201,0.003409,0.047875,1.154867,1.331352,1.280068,0.318931,0.318931,70,0.23827,4240,66,50,0.0018,0.00023,0.00099,0.000054,0.00036,0.00154,37
OCPNO4639W1,MARISMAS NACIONALES 12,3873,0.088,0.088,0.338035,0.004121,0.009645,1.517455,1.869256,1.85549,0.410274,0.410274,18,0.14008,39120,402.86,80,0.0018,0.00023,0.00099,0.000144,0.00036,0.00154,30
OCPNO4639W1,MARISMAS NACIONALES 12,4884,8.251,2.629,0.060349,0.005,0.002559,2.121936,2.189844,2.182285,0.202589,0.035288,13,0.07641,50560,180,85,0.0018,0.00023,0.00099,0.000106,0.00036,0.00154,33
OCPNO4639W1,MARISMAS NACIONALES 12,15531,5.314,2.755,0.436726,0.011074,0.256468,0.632142,1.33641,1.068868,0.389822,0.051983,130,0.19249,2086.4,175,165,0.0018,0.00023,0.013,0.0001,0.0076,0.00154,32
OCPNO4639W1,MARISMAS NACIONALES 12,24196,0.088,0.088,0.21339,0.00403,0.03676,1.94618,2.20036,2.15957,0.384,0.0232,15,0.1212,50640,346.6667,33,0.0018,0.00023,0.0073,0.00015,0.00036,0.00154,28
OCPNO4639W1,MARISMAS NACIONALES 12,11199,0.088,0.088,0.11217,0.00463,0.02178,3.65327,3.79185,3.76544,0.576,0.0854,25,0.1643,73920,636.6667,150,0.0018,0.00023,0.0133,0.00031,0.011,0.00154,30
OCPNO4639W1,MARISMAS NACIONALES 12,857,0.088,0.088,0.07031,0.002784,0.0833,1.391862,1.548256,1.462172,0.0997,0.001,25,0.1621,46640,38,14,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,35
OCPNO4639W1,MARISMAS NACIONALES 12,11199,5.321,4.701,0.12685,0.00209,0.03081,1.82503,1.98478,1.95188,0.2444,0.0248,20,0.1065,40000,348.3871,140,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4639W1,MARISMAS NACIONALES 12,1523,25.41,19.265,0.1776,0.03646,0.23571,3.87271,4.32248,4.05031,0.3884,0.06,75,0.2261,70720,346,90,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27.9
OCPNO4639W1,MARISMAS NACIONALES 12,12033,17.96,15.53,0.32794,0.0036,0.02763,4.2009,4.56007,4.52884,0.5861,0.1078,25,0.1688,71520,1255,80,0.0095,0.00023,0.0025,0.00024,0.00036,0.00154,35.9
OCPNO4639W1,MARISMAS NACIONALES 12,5172,6.659,5.439,0.07788,0.00156,0.012,1.86253,1.95397,1.94041,0.2284,0.0358,50,0.1387,7696,41.1765,13,0.0018,0.00023,0.00099,0.0001,0.0053,0.00154,28.3
OCPNO4639W1,MARISMAS NACIONALES 12,10,6.042,4.035,0.13391,0.005,0.02041,3.36291,3.52223,3.49682,0.1446,0.047,15,0.1553,57200,125.8824,29,0.0104,0.00023,0.00088,0.00009,0.0002,0.00154,28.9
OCPNO4640,CHAMETLA,110,1.853,1.853,0.094,0.0073,0.126,0.2488,0.4761,0.3428,0.1292,0.0175,12.5,0.009,274.7712,10,2.6,0.00139,0.0002,0.00088,0.0001,0.0002,0.00154,23.58
OCPNO4640,CHAMETLA,5475,5.6058,3.3802,0.0462,0.0024,0.0043,0.6068,0.6597,0.653,0.1349,0.0268,17.5,0.009,233.6,34.5,36.1,0.00139,0.0002,0.00088,0.0001,0.0002,0.00154,31.51
OCPNO4640,CHAMETLA,3654,6.533,4.8878,0.0509,0.0035,0.0252,0.7774,0.857,0.8283,0.0813,0.034,12.5,0.009,212.48,12,10,0.00139,0.0002,0.0022,0.00009,0.0002,0.00154,29.9
OCPNO4640,CHAMETLA,1935,6.295,4.682,0.043,0.005,0.035,0.248,0.331,0.291,0.102,0.022,12.5,0.058,103.04,10,2,0.00139,0.0002,0.00088,0.000248,0.0002,0.00154,31.1
OCPNO4640,CHAMETLA,677,1.18,1.16,0.11,0.02,0.43,0.23,0.79,0.34,0.1,0.03,20,0.054,163.84,10,5.5,0.00139,0.0002,0.00088,0.000097,0.0002,0.00154,23.8
OCPNO4640,CHAMETLA,1565,1.404,0.85,0.136,0.007,0.167,0.414,0.724,0.55,0.551,0.053,10,0.057,250.24,9.5,2.4,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,28.8
OCPNO4640,CHAMETLA,4611,4.843,3.263,0.197,0.002,0.024,0.502,0.725,0.699,0.161,0.002,12.5,0.084,173.44,45.8,22,0.0171,0.0002,0.00088,0.00013,0.0002,0.00154,36.2
OCPNO4640,CHAMETLA,2851,0.772,0.772,0.152,0.004,0.025,0.255,0.436,0.407,0.06,0.023,15,0.056,87.04,7.3,7.2,0.00139,0.0002,0.00088,0.00017,0.0002,0.00154,37.5
OCPNO4640,CHAMETLA,6131,4.232,3.924,0.218,0.005,0.186,0.558,0.967,0.776,0.369,0.043,100,0.097,74.304,345,180,0.0148,0.0002,0.007,0.00008,0.0002,0.0211,36
OCPNO4640,CHAMETLA,8164,2.513,2.513,0.103,0.006,0.283,0.608,1,0.711,0.112,0.04,62.5,0.109,103.68,82.5,92.5,0.00139,0.0002,0.00088,0.00115,0.0002,0.00154,36.5
OCPNO4640,CHAMETLA,2282,1.5451,1.042,0.13239,0.003,0.0458,0,0.18119,0.13239,0.159952,0.0414,10,0.051,111.808,10,32.5,0.00139,0.0002,0.00088,0.000079,0.0002,0.00154,28
OCPNO4640,CHAMETLA,2909,1.4989,1.4848,0.074874,0.006307,0.074377,0.338894,0.494452,0.413768,0.087326,0.033885,10,0.06,170.24,10,1.6,0.00139,0.0002,0.00088,0.000129,0.0002,0.00154,29
OCPNO4640,CHAMETLA,1081,2.1497,1.5959,0.096985,0.001094,0.041833,0.372523,0.512435,0.469508,0.131819,0.072004,15,0.072,192.64,10,1.5,0.00139,0.0002,0.00088,0.000059,0.0002,0.00154,31
OCPNO4640,CHAMETLA,24196,3.9211,1.8402,0.057271,0.005414,0.197948,0.485833,0.746466,0.543104,0.932226,0.058642,50,0.096,101.12,96.67,80,0.00139,0.0002,0.00088,0.000235,0.0002,0.00154,36
OCPNO4640,CHAMETLA,24196,2.8254,2.46,0.065831,0.004405,0.355271,0.440378,0.865885,0.506209,0.26822,0.064397,100,0.10823,72.96,190,110,0.00139,0.0002,0.00088,0.000176,0.0002,0.00154,36
OCPNO4640,CHAMETLA,7270,1.0888,0.8781,0.021016,0.010433,0.179257,0.205435,0.416141,0.226451,0.061511,0.01097,5,0.01511,94.72,7.5,4.4,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,34
OCPNO4640,CHAMETLA,754,1.4215,1.1634,0.049845,0.01185,0.213638,0.245694,0.521027,0.295539,0.095732,0.030409,3,0.06523,196.48,10,1.1,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4640,CHAMETLA,144,1.7003,1.7003,0.073747,0.001084,0.004,0.396309,0.47514,0.470056,0.067331,0.026702,10,0.06111,190.72,10,2.8,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29
OCPNO4640,CHAMETLA,24196,8.5666,8.0901,0.251497,0.00686,0.479072,2.283751,3.02118,2.535248,0.73593,0.054495,150,0.30688,65.28,780,400,0.00139,0.0002,0.0178,0.000326,0.0173,0.0646,33
OCPNO4640,CHAMETLA,24196,4.4177,4.2557,0.308715,0.007281,0.418303,2.844083,3.578382,3.152798,0.267423,0.049596,75,0.17613,92.16,64,46,0.00139,0.0002,0.0047,0.000052,0.0002,0.00154,31
OCPNO4640,CHAMETLA,24196,2.7621,2.7621,0.141924,0.016325,0.10573,0.604634,0.868613,0.746558,0.277338,0.0351,75,0.09213,82.56,116,54,0.00139,0.0002,0.0052,0.00009,0.0002,0.00154,31
OCPNO4640,CHAMETLA,1500,2.577,2.101,0.05367,0.00726,0.12232,0.25263,0.43588,0.3063,0.04854,0.05005,5,0.069,146.56,10,1.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,25
OCPNO4640,CHAMETLA,2098,3.471,3.471,0.04756,0.00231,0.01092,0.3994,0.46019,0.44696,0.05858,0.016,13,0.089,293.76,13,3.5,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4640,CHAMETLA,24196,3.619,3.494,0.32799,0.00807,0.44649,0.4124,1.19495,0.74039,0.13495,0.06324,50,0.168,95.04,35.29,28,0.00139,0.0002,0.00088,0.000456,0.0002,0.00154,34
OCPNO4640,CHAMETLA,54750,2.936,2.876,0.2922,0.00563,0.15118,0.56187,1.01088,0.85407,0.13442,0.02398,130,0.146,78.272,198,110,0.00139,0.0002,0.0065,0.00006,0.0002,0.00154,31
OCPNO4640,CHAMETLA,990,1.961,1.961,0.10325,0.03253,0.3155,0.26623,0.71751,0.36948,0.11559,0.07637,3,0.054,139.008,14,3.6,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,25
OCPNO4640,CHAMETLA,1236,1.745,1.414,0.096731,0.004779,0.007494,0.40261,0.511614,0.499341,0.09414,0.07038,13,0.059,179.84,10,2.5,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,28.3
OCPNO4640,CHAMETLA,6131,2.443,2.117,0.220646,0.005406,0.2156,0.28915,0.730802,0.509796,0.11623,0.04605,80,0.103,77.44,96,60,0.00139,0.0002,0.00088,0.000038,0.0002,0.00154,33.2
OCPNO4640,CHAMETLA,462,1.932,1.845,0.087867,0.007237,0.168259,0.49551,0.758873,0.583377,0.18106,0.0407,30,0.059,161.28,10,3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29.3
OCPNO4640,CHAMETLA,175,1.81,1.81,0.105368,0.03305,0.49828,0.41701,1.053708,0.522378,0.11258,0.05547,5,0.055,152.96,10,0.9,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,27.2
OCPNO4651,AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,144,1.7032,1.7032,0.1013,0.0071,0.1496,0.014,0.272,0.1153,0.0988,0.0823,15,0.005,368.32,10,1.6,0.0047,0.0002,0.0061,0.0005,0.0002,0.00154,28.95
OCPNO4651,AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,9208,3.0186,1.6315,0.0871,0.0038,0.1722,0.6196,0.8827,0.7067,0.0437,0.0345,15,0.009,112.64,10,0.9,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,24.7
OCPNO4651,AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,24196,9.4148,4.6513,0.1411,0.011,0.4498,0.4788,1.0807,0.6199,0.2789,0.1349,250,0.1942,86.4,455,240,0.00139,0.0002,0.0129,0.0015,0.0002,0.0184,37.9
OCPNO4651,AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,24196,7.4156,7.1086,0.199,0.0091,0.6217,0.3663,1.1961,0.5653,0.1283,0.0653,150,0.2122,76.16,272.5,125,0.00139,0.0002,0.0073,0.0003,0.01,0.0765,31.8
OCPNO4651,AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,1354,6.484,5.917,0.044,0.005,0.039,0.195,0.283,0.239,0.07,0.016,10,0.05,93.44,40,2.5,0.00139,0.0002,0.00088,0.000341,0.0002,0.00154,30.6
